TUCASEID,TULINENO,GEREG,GEDIV,GESTFIPS,GTMETSTA,GTCBSA,GTCO,HEFAMINC
20160605160650,1,4,8,49,1,39340,000,12
20160605160650,2,4,8,49,1,39340,000,12
20160605160652,1,2,3,39,1,18140,000,8
20160605160652,2,2,3,39,1,18140,000,8
20160605160655,1,4,9,6,1,31080,059,9
20160605160655,2,4,9,6,1,31080,059,9
20160605160655,3,4,9,6,1,31080,059,9
20160605160655,4,4,9,6,1,31080,059,9
20160605160657,1,4,9,6,1,17020,007,13
20160605160657,2,4,9,6,1,17020,007,13
20160605160657,3,4,9,6,1,17020,007,13
20160605160657,4,4,9,6,1,17020,007,13
20160605160657,5,4,9,6,1,17020,007,13
20160605160658,1,1,2,36,1,15380,000,14
20160605160661,1,1,1,44,1,39300,000,11
20160605160661,2,1,1,44,1,39300,000,11
20160605160664,1,4,9,41,1,38900,000,14
20160605160664,2,4,9,41,1,38900,000,14
20160605160670,1,4,9,53,1,42660,000,11
20160605160673,1,3,5,37,1,11700,000,14
20160605160673,2,3,5,37,1,11700,000,14
20160605160673,3,3,5,37,1,11700,000,14
20160605160673,4,3,5,37,1,11700,000,14
20160605160674,1,3,5,13,2,00000,000,1
20160605160674,2,3,5,13,2,00000,000,1
20160605160674,3,3,5,13,2,00000,000,1
20160605160674,4,3,5,13,2,00000,000,1
20160605160674,5,3,5,13,2,00000,000,1
20160605160676,1,3,5,12,1,33100,011,15
20160605160676,2,3,5,12,1,33100,011,15
20160605160676,3,3,5,12,1,33100,011,15
20160605160676,4,3,5,12,1,33100,011,15
20160605160676,5,3,5,12,1,33100,011,15
20160605160677,1,3,5,37,1,49180,067,7
20160605160678,1,3,5,12,1,15980,071,15
20160605160678,2,3,5,12,1,15980,071,15
20160605160678,3,3,5,12,1,15980,071,15
20160605160679,1,2,3,39,1,45780,095,5
20160605160679,2,2,3,39,1,45780,095,5
20160605160679,3,2,3,39,1,45780,095,5
20160605160680,1,4,9,41,1,38900,000,9
20160605160680,2,4,9,41,1,38900,000,9
20160605160680,3,4,9,41,1,38900,000,9
20160605160680,4,4,9,41,1,38900,000,9
20160605160680,5,4,9,41,1,38900,000,9
20160605160680,6,4,9,41,1,38900,000,9
20160605160682,1,4,9,6,1,31080,037,13
20160605160682,2,4,9,6,1,31080,037,13
20160605160682,3,4,9,6,1,31080,037,13
20160605160682,4,4,9,6,1,31080,037,13
20160605160682,5,4,9,6,1,31080,037,13
20160605160683,1,4,9,6,1,40140,000,11
20160605160683,2,4,9,6,1,40140,000,11
20160605160683,3,4,9,6,1,40140,000,11
20160605160683,4,4,9,6,1,40140,000,11
20160605160686,1,3,5,51,1,40060,041,7
20160605160686,2,3,5,51,1,40060,041,7
20160605160692,1,3,5,12,2,00000,000,13
20160605160692,2,3,5,12,2,00000,000,13
20160605160692,3,3,5,12,2,00000,000,13
20160605160692,4,3,5,12,2,00000,000,13
20160605160693,1,1,1,33,2,00000,013,11
20160605160693,2,1,1,33,2,00000,013,11
20160605160693,3,1,1,33,2,00000,013,11
20160605160693,4,1,1,33,2,00000,013,11
20160605160694,1,2,3,17,1,16980,000,16
20160605160694,2,2,3,17,1,16980,000,16
20160605160698,1,2,3,18,2,00000,000,10
20160605160699,1,2,3,18,1,00000,000,1
20160605160699,2,2,3,18,1,00000,000,1
20160605160700,1,3,7,40,1,36420,000,15
20160605160700,2,3,7,40,1,36420,000,15
20160605160700,3,3,7,40,1,36420,000,15
20160605160702,1,3,5,45,1,17900,000,12
20160605160703,1,4,9,6,1,42220,097,2
20160605160704,1,2,4,19,2,00000,000,14
20160605160704,2,2,4,19,2,00000,000,14
20160605160704,3,2,4,19,2,00000,000,14
20160605160708,1,3,5,24,1,47900,031,13
20160605160711,1,4,9,6,1,40140,000,8
20160605160711,2,4,9,6,1,40140,000,8
20160605160713,1,3,5,11,1,47900,001,15
20160605160713,2,3,5,11,1,47900,001,15
20160605160713,3,3,5,11,1,47900,001,15
20160605160715,1,3,7,40,1,46140,000,13
20160605160715,2,3,7,40,1,46140,000,13
20160605160715,3,3,7,40,1,46140,000,13
20160605160717,1,3,7,48,1,19100,000,14
20160605160717,2,3,7,48,1,19100,000,14
20160605160717,3,3,7,48,1,19100,000,14
20160605160719,1,3,5,37,1,39580,000,11
20160605160720,1,2,3,55,2,00000,000,12
20160605160720,2,2,3,55,2,00000,000,12
20160605160720,3,2,3,55,2,00000,000,12
20160605160721,1,4,9,6,1,31080,059,11
20160605160725,1,1,2,34,1,37980,005,15
20160605160725,2,1,2,34,1,37980,005,15
20160605160725,3,1,2,34,1,37980,005,15
20160605160725,4,1,2,34,1,37980,005,15
20160605160726,1,1,2,36,1,35620,047,10
20160605160726,2,1,2,36,1,35620,047,10
20160605160726,3,1,2,36,1,35620,047,10
20160605160726,4,1,2,36,1,35620,047,10
20160605160730,1,1,2,42,1,49620,133,14
20160605160730,2,1,2,42,1,49620,133,14
20160605160730,3,1,2,42,1,49620,133,14
20160605160730,4,1,2,42,1,49620,133,14
20160605160731,1,2,3,26,1,19820,163,15
20160605160731,2,2,3,26,1,19820,163,15
20160605160734,1,1,2,34,1,35620,023,16
20160605160734,2,1,2,34,1,35620,023,16
20160605160736,1,4,9,6,1,31080,037,15
20160605160736,2,4,9,6,1,31080,037,15
20160605160743,1,4,8,32,2,00000,000,12
20160605160743,2,4,8,32,2,00000,000,12
20160605160747,1,3,7,48,1,19100,000,6
20160605160748,1,4,9,6,1,40900,017,13
20160605160748,2,4,9,6,1,40900,017,13
20160605160750,1,4,9,6,1,41860,000,16
20160605160750,2,4,9,6,1,41860,000,16
20160605160750,3,4,9,6,1,41860,000,16
20160605160759,1,3,5,24,2,00000,000,5
20160605160761,1,3,7,48,1,12420,000,11
20160605160765,1,1,2,36,1,35620,085,6
20160605160768,1,3,7,48,1,19100,000,16
20160605160768,2,3,7,48,1,19100,000,16
20160605160768,3,3,7,48,1,19100,000,16
20160605160771,1,4,9,53,1,42660,033,14
20160605160771,2,4,9,53,1,42660,033,14
20160605160772,1,3,7,48,1,19100,000,8
20160605160772,2,3,7,48,1,19100,000,8
20160605160772,3,3,7,48,1,19100,000,8
20160605160772,4,3,7,48,1,19100,000,8
20160605160773,1,4,8,49,1,41620,000,15
20160605160773,2,4,8,49,1,41620,000,15
20160605160776,1,1,2,36,1,35620,047,14
20160605160776,2,1,2,36,1,35620,047,14
20160605160776,3,1,2,36,1,35620,047,14
20160605160777,1,2,4,19,1,47940,000,11
20160605160777,2,2,4,19,1,47940,000,11
20160605160777,3,2,4,19,1,47940,000,11
20160605160777,4,2,4,19,1,47940,000,11
20160605160779,1,4,9,6,1,40140,000,13
20160605160779,2,4,9,6,1,40140,000,13
20160605160779,3,4,9,6,1,40140,000,13
20160605160779,4,4,9,6,1,40140,000,13
20160605160780,1,1,1,25,1,14460,017,11
20160605160782,1,2,3,26,1,24340,081,9
20160605160782,2,2,3,26,1,24340,081,9
20160605160782,3,2,3,26,1,24340,081,9
20160605160782,4,2,3,26,1,24340,081,9
20160605160782,5,2,3,26,1,24340,081,9
20160605160783,1,2,4,19,1,16300,113,9
20160605160783,2,2,4,19,1,16300,113,9
20160605160783,3,2,4,19,1,16300,113,9
20160605160783,4,2,4,19,1,16300,113,9
20160605160783,5,2,4,19,1,16300,113,9
20160605160783,6,2,4,19,1,16300,113,9
20160605160784,1,4,9,6,1,41500,053,15
20160605160784,2,4,9,6,1,41500,053,15
20160605160784,3,4,9,6,1,41500,053,15
20160605160784,4,4,9,6,1,41500,053,15
20160605160784,5,4,9,6,1,41500,053,15
20160605160786,1,1,1,9,1,14860,001,8
20160605160789,1,3,5,12,1,00000,000,15
20160605160789,2,3,5,12,1,00000,000,15
20160605160789,3,3,5,12,1,00000,000,15
20160605160794,1,1,2,36,1,35620,081,12
20160605160794,2,1,2,36,1,35620,081,12
20160605160794,3,1,2,36,1,35620,081,12
20160605160794,4,1,2,36,1,35620,081,12
20160605160797,1,1,2,36,1,35620,119,16
20160605160797,2,1,2,36,1,35620,119,16
20160605160799,1,2,3,55,1,33340,000,6
20160605160800,1,1,1,25,1,49340,027,11
20160605160800,2,1,1,25,1,49340,027,11
20160605160806,1,3,7,48,1,26420,000,8
20160605160806,2,3,7,48,1,26420,000,8
20160605160807,1,2,3,26,1,19820,163,15
20160605160807,2,2,3,26,1,19820,163,15
20160605160807,3,2,3,26,1,19820,163,15
20160605160807,4,2,3,26,1,19820,163,15
20160605160808,1,3,7,48,2,00000,000,12
20160605160808,2,3,7,48,2,00000,000,12
20160605160808,3,3,7,48,2,00000,000,12
20160605160808,4,3,7,48,2,00000,000,12
20160605160811,1,1,2,36,1,35620,005,8
20160605160811,2,1,2,36,1,35620,005,8
20160605160812,1,3,5,12,1,33100,011,15
20160605160815,1,1,1,25,1,44140,013,15
20160605160815,2,1,1,25,1,44140,013,15
20160605160815,3,1,1,25,1,44140,013,15
20160605160819,1,2,4,29,2,00000,000,13
20160605160819,2,2,4,29,2,00000,000,13
20160605160820,1,3,5,12,1,36740,000,6
20160605160825,1,4,8,30,2,00000,000,13
20160605160828,1,3,5,12,1,19660,000,14
20160605160828,2,3,5,12,1,19660,000,14
20160605160828,3,3,5,12,1,19660,000,14
20160605160828,4,3,5,12,1,19660,000,14
20160605160828,5,3,5,12,1,19660,000,14
20160605160828,6,3,5,12,1,19660,000,14
20160605160828,7,3,5,12,1,19660,000,14
20160605160828,8,3,5,12,1,19660,000,14
20160605160828,9,3,5,12,1,19660,000,14
20160605160828,10,3,5,12,1,19660,000,14
20160605160828,11,3,5,12,1,19660,000,14
20160605160828,12,3,5,12,1,19660,000,14
20160605160828,13,3,5,12,1,19660,000,14
20160605160830,1,3,7,48,1,19100,000,15
20160605160830,2,3,7,48,1,19100,000,15
20160605160831,1,3,6,47,2,00000,000,10
20160605160831,2,3,6,47,2,00000,000,10
20160605160831,3,3,6,47,2,00000,000,10
20160605160833,1,4,9,53,1,28420,000,13
20160605160833,2,4,9,53,1,28420,000,13
20160605160833,3,4,9,53,1,28420,000,13
20160605160833,4,4,9,53,1,28420,000,13
20160605160836,1,2,4,29,1,41180,189,9
20160605160836,2,2,4,29,1,41180,189,9
20160605160839,1,4,8,35,1,10740,001,15
20160605160839,2,4,8,35,1,10740,001,15
20160605160839,3,4,8,35,1,10740,001,15
20160605160839,4,4,8,35,1,10740,001,15
20160605160842,1,3,5,37,1,49180,067,15
20160605160846,1,1,2,36,1,35620,059,16
20160605160846,2,1,2,36,1,35620,059,16
20160605160848,1,1,2,36,1,35620,005,8
20160605160850,1,4,9,6,1,40140,000,15
20160605160850,2,4,9,6,1,40140,000,15
20160605160854,1,2,3,55,1,33340,000,1
20160605160854,2,2,3,55,1,33340,000,1
20160605160856,1,4,9,6,1,40140,000,14
20160605160856,2,4,9,6,1,40140,000,14
20160605160856,3,4,9,6,1,40140,000,14
20160605160856,4,4,9,6,1,40140,000,14
20160605160858,1,1,2,36,1,45060,067,15
20160605160859,1,4,8,4,1,46060,019,7
20160605160865,1,2,3,17,1,16980,000,8
20160605160865,2,2,3,17,1,16980,000,8
20160605160868,1,2,4,27,2,00000,000,16
20160605160868,2,2,4,27,2,00000,000,16
20160605160868,3,2,4,27,2,00000,000,16
20160605160868,4,2,4,27,2,00000,000,16
20160605160869,1,1,2,36,1,35620,000,12
20160605160869,2,1,2,36,1,35620,000,12
20160605160869,3,1,2,36,1,35620,000,12
20160605160869,4,1,2,36,1,35620,000,12
20160605160870,1,2,3,39,1,17140,000,15
20160605160870,2,2,3,39,1,17140,000,15
20160605160870,3,2,3,39,1,17140,000,15
20160605160871,1,1,2,42,1,37980,101,14
20160605160871,2,1,2,42,1,37980,101,14
20160605160871,3,1,2,42,1,37980,101,14
20160605160874,1,4,9,53,1,00000,000,1
20160605160875,1,3,6,47,1,28700,000,11
20160605160879,1,4,9,6,1,31080,037,5
20160605160883,1,4,8,32,1,29820,003,9
20160605160883,2,4,8,32,1,29820,003,9
20160605160883,3,4,8,32,1,29820,003,9
20160605160883,4,4,8,32,1,29820,003,9
20160605160886,1,1,2,34,1,35620,027,8
20160605160886,2,1,2,34,1,35620,027,8
20160605160886,3,1,2,34,1,35620,027,8
20160605160886,4,1,2,34,1,35620,027,8
20160605160888,1,4,9,15,1,46520,003,15
20160605160888,2,4,9,15,1,46520,003,15
20160605160888,3,4,9,15,1,46520,003,15
20160605160888,4,4,9,15,1,46520,003,15
20160605160889,1,1,1,9,1,35300,009,5
20160605160889,2,1,1,9,1,35300,009,5
20160605160890,1,2,3,26,1,19820,125,13
20160605160891,1,4,9,41,1,38900,000,15
20160605160891,2,4,9,41,1,38900,000,15
20160605160891,3,4,9,41,1,38900,000,15
20160605160891,4,4,9,41,1,38900,000,15
20160605160891,5,4,9,41,1,38900,000,15
20160605160892,1,3,7,5,1,38220,000,13
20160605160892,2,3,7,5,1,38220,000,13
20160605160892,3,3,7,5,1,38220,000,13
20160605160893,1,1,1,9,1,35300,009,11
20160605160893,2,1,1,9,1,35300,009,11
20160605160893,3,1,1,9,1,35300,009,11
20160605160893,4,1,1,9,1,35300,009,11
20160605160896,1,3,7,48,1,12420,000,13
20160605160896,2,3,7,48,1,12420,000,13
20160605160898,1,2,3,18,1,26900,000,5
20160605160898,2,2,3,18,1,26900,000,5
20160605160900,1,3,5,37,2,00000,000,6
20160605160900,2,3,5,37,2,00000,000,6
20160605160900,3,3,5,37,2,00000,000,6
20160605160900,5,3,5,37,2,00000,000,6
20160605160900,6,3,5,37,2,00000,000,6
20160605160901,1,2,4,29,1,00000,000,3
20160605160901,2,2,4,29,1,00000,000,3
20160605160904,1,4,9,41,1,38900,000,13
20160605160904,2,4,9,41,1,38900,000,13
20160605160906,1,4,9,6,1,31080,037,15
20160605160906,2,4,9,6,1,31080,037,15
20160605160906,3,4,9,6,1,31080,037,15
20160605160906,4,4,9,6,1,31080,037,15
20160605160906,5,4,9,6,1,31080,037,15
20160605160906,6,4,9,6,1,31080,037,15
20160605160907,1,3,6,47,1,34980,000,7
20160605160908,1,3,5,13,1,12060,000,11
20160605160908,2,3,5,13,1,12060,000,11
20160605160909,1,3,5,12,1,37340,009,8
20160605160910,1,3,5,45,1,24860,000,12
20160605160911,1,1,2,36,1,35620,103,13
20160605160911,2,1,2,36,1,35620,103,13
20160605160911,3,1,2,36,1,35620,103,13
20160605160911,4,1,2,36,1,35620,103,13
20160605160912,1,4,8,8,1,19740,031,16
20160605160912,2,4,8,8,1,19740,031,16
20160605160913,1,4,8,4,1,38060,013,6
20160605160920,1,1,2,36,1,15380,000,10
20160605160920,2,1,2,36,1,15380,000,10
20160605160927,1,4,8,4,1,38060,013,3
20160605160928,1,1,1,25,1,14460,021,16
20160605160928,2,1,1,25,1,14460,021,16
20160605160928,3,1,1,25,1,14460,021,16
20160605160928,4,1,1,25,1,14460,021,16
20160605160931,1,4,8,35,2,00000,000,16
20160605160931,2,4,8,35,2,00000,000,16
20160605160931,3,4,8,35,2,00000,000,16
20160605160931,4,4,8,35,2,00000,000,16
20160605160931,6,4,8,35,2,00000,000,16
20160605160931,7,4,8,35,2,00000,000,16
20160605160931,8,4,8,35,2,00000,000,16
20160605160933,1,1,2,36,1,10580,000,8
20160605160933,2,1,2,36,1,10580,000,8
20160605160933,3,1,2,36,1,10580,000,8
20160605160937,1,1,2,36,1,45060,067,8
20160605160939,1,4,9,41,1,41420,000,6
20160605160940,1,3,6,1,1,13820,000,15
20160605160941,1,3,7,48,1,41700,000,8
20160605160941,2,3,7,48,1,41700,000,8
20160605160942,1,3,5,13,1,00000,000,15
20160605160942,2,3,5,13,1,00000,000,15
20160605160942,3,3,5,13,1,00000,000,15
20160605160944,1,3,6,28,2,00000,000,13
20160605160944,2,3,6,28,2,00000,000,13
20160605160944,3,3,6,28,2,00000,000,13
20160605160944,4,3,6,28,2,00000,000,13
20160605160945,1,1,2,34,1,35620,037,9
20160605160945,2,1,2,34,1,35620,037,9
20160605160949,1,3,7,48,1,30980,000,6
20160605160950,1,4,9,53,1,00000,000,9
20160605160950,2,4,9,53,1,00000,000,9
20160605160952,1,1,1,25,1,39300,005,14
20160605160952,2,1,1,25,1,39300,005,14
20160605160952,3,1,1,25,1,39300,005,14
20160605160955,1,4,9,41,1,38900,000,13
20160605160955,2,4,9,41,1,38900,000,13
20160605160955,3,4,9,41,1,38900,000,13
20160605160955,4,4,9,41,1,38900,000,13
20160605160955,5,4,9,41,1,38900,000,13
20160605160960,1,3,6,21,2,00000,000,9
20160605160961,1,3,7,5,2,00000,000,12
20160605160961,2,3,7,5,2,00000,000,12
20160605160964,1,3,7,48,1,12420,000,8
20160605160964,2,3,7,48,1,12420,000,8
20160605160965,1,4,9,6,1,41740,073,6
20160605160968,1,2,4,27,1,33460,171,13
20160605160968,2,2,4,27,1,33460,171,13
20160605160968,3,2,4,27,1,33460,171,13
20160605160968,4,2,4,27,1,33460,171,13
20160605160969,1,2,3,55,1,24580,000,15
20160605160971,1,4,9,6,1,12540,029,9
20160605160971,5,4,9,6,1,12540,029,9
20160605160979,1,4,9,53,1,42660,000,16
20160605160979,2,4,9,53,1,42660,000,16
20160605160979,3,4,9,53,1,42660,000,16
20160605160979,4,4,9,53,1,42660,000,16
20160605160979,5,4,9,53,1,42660,000,16
20160605160981,1,3,5,51,1,47900,000,15
20160605160982,1,1,1,25,1,14460,021,13
20160605160982,2,1,1,25,1,14460,021,13
20160605160982,3,1,1,25,1,14460,021,13
20160605160982,4,1,1,25,1,14460,021,13
20160605160983,1,2,4,31,2,00000,000,12
20160605160983,2,2,4,31,2,00000,000,12
20160605160983,3,2,4,31,2,00000,000,12
20160605160983,4,2,4,31,2,00000,000,12
20160605160984,1,1,2,36,1,35620,047,6
20160605160984,2,1,2,36,1,35620,047,6
20160605160987,1,2,3,26,1,19820,163,11
20160605160987,2,2,3,26,1,19820,163,11
20160605160987,3,2,3,26,1,19820,163,11
20160605160988,1,3,5,37,2,00000,000,15
20160605160988,2,3,5,37,2,00000,000,15
20160605160988,3,3,5,37,2,00000,000,15
20160605160988,4,3,5,37,2,00000,000,15
20160605160989,1,4,9,6,1,40140,000,11
20160605160990,1,4,9,6,1,41740,073,1
20160605160990,2,4,9,6,1,41740,073,1
20160605160990,3,4,9,6,1,41740,073,1
20160605160993,1,4,8,35,2,00000,000,10
20160605160993,2,4,8,35,2,00000,000,10
20160605160995,1,2,3,17,2,00000,000,11
20160605160995,2,2,3,17,2,00000,000,11
20160605160996,1,4,8,32,1,29820,003,6
20160605160996,2,4,8,32,1,29820,003,6
20160605160996,3,4,8,32,1,29820,003,6
20160605160996,4,4,8,32,1,29820,003,6
20160605160996,5,4,8,32,1,29820,003,6
20160605160999,1,3,5,12,1,27260,000,15
20160605160999,2,3,5,12,1,27260,000,15
20160605160999,3,3,5,12,1,27260,000,15
20160605161001,1,3,5,24,1,12580,000,16
20160605161001,2,3,5,24,1,12580,000,16
20160605161001,3,3,5,24,1,12580,000,16
20160605161001,4,3,5,24,1,12580,000,16
20160605161001,5,3,5,24,1,12580,000,16
20160605161006,1,1,2,42,1,49620,133,13
20160605161006,2,1,2,42,1,49620,133,13
20160605161008,1,2,3,17,2,00000,000,12
20160605161008,2,2,3,17,2,00000,000,12
20160605161010,1,1,1,25,1,44140,013,15
20160605161010,2,1,1,25,1,44140,013,15
20160605161012,1,1,1,9,1,14860,001,16
20160605161012,2,1,1,9,1,14860,001,16
20160605161012,3,1,1,9,1,14860,001,16
20160605161012,4,1,1,9,1,14860,001,16
20160605161019,1,3,5,12,1,33100,011,15
20160605161019,2,3,5,12,1,33100,011,15
20160605161019,3,3,5,12,1,33100,011,15
20160605161019,4,3,5,12,1,33100,011,15
20160605161019,5,3,5,12,1,33100,011,15
20160605161019,6,3,5,12,1,33100,011,15
20160605161021,1,3,7,40,1,36420,000,11
20160605161021,2,3,7,40,1,36420,000,11
20160605161021,3,3,7,40,1,36420,000,11
20160605161021,4,3,7,40,1,36420,000,11
20160605161022,1,3,5,12,1,27260,000,11
20160605161023,1,1,2,36,1,35620,005,13
20160605161023,2,1,2,36,1,35620,005,13
20160605161023,3,1,2,36,1,35620,005,13
20160605161024,1,2,3,17,1,44100,000,12
20160605161024,2,2,3,17,1,44100,000,12
20160605161027,1,2,3,17,1,16980,000,16
20160605161027,2,2,3,17,1,16980,000,16
20160605161027,3,2,3,17,1,16980,000,16
20160605161028,1,3,5,13,1,12060,000,7
20160605161028,2,3,5,13,1,12060,000,7
20160605161029,1,3,5,12,1,45300,101,14
20160605161030,1,3,7,48,1,41700,000,12
20160605161030,2,3,7,48,1,41700,000,12
20160605161030,3,3,7,48,1,41700,000,12
20160605161032,1,1,2,42,2,00000,000,12
20160605161032,2,1,2,42,2,00000,000,12
20160605161032,3,1,2,42,2,00000,000,12
20160605161032,4,1,2,42,2,00000,000,12
20160605161032,5,1,2,42,2,00000,000,12
20160605161032,6,1,2,42,2,00000,000,12
20160605161032,7,1,2,42,2,00000,000,12
20160605161033,1,3,5,13,1,23580,139,14
20160605161033,2,3,5,13,1,23580,139,14
20160605161033,3,3,5,13,1,23580,139,14
20160605161033,4,3,5,13,1,23580,139,14
20160605161033,5,3,5,13,1,23580,139,14
20160605161033,6,3,5,13,1,23580,139,14
20160605161033,7,3,5,13,1,23580,139,14
20160605161036,1,3,7,48,1,26420,000,11
20160605161036,2,3,7,48,1,26420,000,11
20160605161039,1,3,5,13,2,00000,000,1
20160605161039,2,3,5,13,2,00000,000,1
20160605161040,1,1,2,34,1,35620,017,16
20160605161040,2,1,2,34,1,35620,017,16
20160605161040,3,1,2,34,1,35620,017,16
20160605161040,4,1,2,34,1,35620,017,16
20160605161041,1,3,5,12,1,33100,011,8
20160605161042,1,2,3,39,1,15940,000,1
20160605161042,2,2,3,39,1,15940,000,1
20160605161042,3,2,3,39,1,15940,000,1
20160605161043,1,3,5,12,1,36740,000,12
20160605161046,1,2,4,20,2,00000,000,8
20160605161046,2,2,4,20,2,00000,000,8
20160605161046,3,2,4,20,2,00000,000,8
20160605161048,1,3,6,47,1,34980,000,4
20160605161049,1,3,7,48,1,26420,000,14
20160605161049,2,3,7,48,1,26420,000,14
20160605161049,3,3,7,48,1,26420,000,14
20160605161050,1,3,5,12,1,45300,057,8
20160605161050,2,3,5,12,1,45300,057,8
20160605161054,1,1,2,42,1,37980,101,15
20160605161055,1,3,5,12,1,33100,086,8
20160605161056,1,3,5,12,1,37860,113,8
20160605161056,2,3,5,12,1,37860,113,8
20160605161057,1,3,5,13,1,12060,000,8
20160605161058,1,3,7,40,1,36420,000,6
20160605161059,1,1,2,34,1,35620,031,12
20160605161059,2,1,2,34,1,35620,031,12
20160605161059,3,1,2,34,1,35620,031,12
20160605161061,1,3,7,48,1,26420,000,9
20160605161061,2,3,7,48,1,26420,000,9
20160605161062,1,1,2,34,1,35620,023,15
20160605161062,2,1,2,34,1,35620,023,15
20160605161062,3,1,2,34,1,35620,023,15
20160605161063,1,4,8,56,1,00000,000,9
20160605161065,1,1,1,9,1,25540,000,11
20160605161067,1,2,3,39,1,17460,000,4
20160605161072,1,4,8,30,1,13740,111,4
20160605161074,1,3,7,48,1,41700,000,11
20160605161074,2,3,7,48,1,41700,000,11
20160605161075,1,4,9,6,1,41860,081,16
20160605161075,2,4,9,6,1,41860,081,16
20160605161075,3,4,9,6,1,41860,081,16
20160605161082,1,1,2,36,1,15380,000,13
20160605161082,2,1,2,36,1,15380,000,13
20160605161082,3,1,2,36,1,15380,000,13
20160605161082,4,1,2,36,1,15380,000,13
20160605161082,5,1,2,36,1,15380,000,13
20160605161086,1,1,2,42,1,37980,101,3
20160605161086,2,1,2,42,1,37980,101,3
20160605161090,1,3,5,37,1,15500,001,13
20160605161090,2,3,5,37,1,15500,001,13
20160605161092,1,2,3,26,1,19820,163,6
20160605161092,2,2,3,26,1,19820,163,6
20160605161093,1,3,7,48,1,19100,000,6
20160605161094,1,2,3,18,2,00000,000,3
20160605161099,1,1,2,36,1,35620,081,6
20160605161099,2,1,2,36,1,35620,081,6
20160605161099,3,1,2,36,1,35620,081,6
20160605161099,4,1,2,36,1,35620,081,6
20160605161101,1,4,9,6,1,31080,059,7
20160605161101,2,4,9,6,1,31080,059,7
20160605161101,3,4,9,6,1,31080,059,7
20160605161101,4,4,9,6,1,31080,059,7
20160605161101,5,4,9,6,1,31080,059,7
20160605161102,1,4,9,53,1,42660,033,14
20160605161102,2,4,9,53,1,42660,033,14
20160605161102,3,4,9,53,1,42660,033,14
20160605161102,4,4,9,53,1,42660,033,14
20160605161104,1,2,3,17,1,44100,000,7
20160605161105,1,1,1,9,1,25540,000,15
20160605161105,2,1,1,9,1,25540,000,15
20160605161105,3,1,1,9,1,25540,000,15
20160605161105,4,1,1,9,1,25540,000,15
20160605161106,1,3,7,48,1,29700,479,9
20160605161106,2,3,7,48,1,29700,479,9
20160605161108,1,3,5,51,1,47260,550,12
20160605161108,2,3,5,51,1,47260,550,12
20160605161108,3,3,5,51,1,47260,550,12
20160605161108,4,3,5,51,1,47260,550,12
20160605161108,5,3,5,51,1,47260,550,12
20160605161112,1,4,9,53,1,42660,000,10
20160605161112,2,4,9,53,1,42660,000,10
20160605161113,1,3,6,1,1,19300,003,15
20160605161113,2,3,6,1,1,19300,003,15
20160605161113,3,3,6,1,1,19300,003,15
20160605161113,4,3,6,1,1,19300,003,15
20160605161113,5,3,6,1,1,19300,003,15
20160605161113,6,3,6,1,1,19300,003,15
20160605161119,1,3,7,48,1,26420,000,15
20160605161119,2,3,7,48,1,26420,000,15
20160605161119,3,3,7,48,1,26420,000,15
20160605161119,4,3,7,48,1,26420,000,15
20160605161119,5,3,7,48,1,26420,000,15
20160605161120,1,3,5,51,1,47900,153,12
20160605161121,1,3,5,12,1,27260,109,13
20160605161121,2,3,5,12,1,27260,109,13
20160605161122,1,3,6,1,2,00000,000,10
